"scenario","tag","vus","records","depth","sizeKb","duration","requests","rps","latencyAvg","latencyMed","latencyP90","latencyP95","latencyP99","latencyMax","dataReceivedBytes","dataSentBytes","failed"
"perf-test","npgsqlrest-file-jit-v3.21.0",1,10,"","","60s",29784,425.450197581663,1.3161341050899709,1.1680015,2.0414727,2.217235649999999,3.3220868999999866,15.197958,213432144,16142928,0
"perf-test","npgsqlrest-file-jit-v3.21.0",100,10,"","","60s",102064,1456.883526231571,61.082587733363106,62.7691,88.911886,100.11236549999997,134.9785672,427.485688,731060162,55318688,0
"perf-test","npgsqlrest-file-jit-v3.21.0",200,10,"","","60s",98752,1408.232525848781,119.61202571701892,124.4404825,181.89124490000003,201.778088,267.2013680000002,519.592248,707346419,53523584,0
"perf-test","npgsqlrest-file-jit-v3.21.0",50,10,"","","60s",102659,1465.769242388238,29.775273173369914,29.603033,45.9343138,51.951566899999996,67.56036317999997,242.004186,735333877,55641178,0
"perf-test","npgsqlrest-file-jit-v3.21.0",1,1,"","","60s",52683,752.5987138985734,1.0225291145151134,0.918987,1.6353810000000002,1.8114578999999997,2.6887132000000005,15.367991,45307380,28501503,0
"perf-test","npgsqlrest-file-jit-v3.21.0",100,1,"","","60s",242771,3466.9249313201753,26.572173292444123,25.745874,49.040484,61.175403,83.51456929999988,563.446783,208783060,131339111,0
"perf-test","npgsqlrest-file-jit-v3.21.0",200,1,"","","60s",241889,3453.101172350435,53.52731859605812,54.111864,80.6683948,90.94944959999998,113.61588472,236.458744,208024540,130861949,0
"perf-test","npgsqlrest-file-jit-v3.21.0",50,1,"","","60s",253479,3620.5044389783584,12.624010144773337,11.874452,23.239383000000004,30.39173199999999,40.675749620000005,130.15258,217991940,137132139,0
"perf-test","npgsqlrest-file-jit-v3.21.0",1,500,"","","60s",1519,21.69197289503664,12.846904325213972,13.040623,14.44587,15.9540329,23.653251359999967,80.288618,543657695,824817,0
"perf-test","npgsqlrest-file-jit-v3.21.0",100,500,"","","60s",2508,34.92129014945355,848.2008426686613,773.0614889999999,1470.2781228000008,1664.8308635,2097.2839543599976,3082.383889,897625710,1361844,0
"perf-test","npgsqlrest-file-jit-v3.21.0",200,500,"","","60s",2547,34.72135589614355,1725.7770057966225,1568.952165,3059.2125196,3415.1402639,4448.68489282,6555.252889,911583965,1383021,0
"perf-test","npgsqlrest-file-jit-v3.21.0",50,500,"","","60s",2479,34.999908580634106,409.4661911105285,364.325597,721.0764332,827.7782609999999,1075.4662753199998,1476.896339,887246485,1346097,0
"large","npgsqlrest-file-jit-v3.21.0",25,"","",100,"60s",95769,1367.7169424583226,15.61472230755252,14.843907,25.113081999999995,29.255960599999995,41.91171479999999,375.09404,9823217868,11779587,0
"large","npgsqlrest-file-jit-v3.21.0",50,"","",100,"60s",95805,1367.9695063006639,32.0438837036685,31.17398,48.818901400000016,57.926121200000004,85.52964340000007,227.127264,9826910460,11784015,0
"large","npgsqlrest-file-jit-v3.21.0",25,"","",500,"60s",22225,317.172487136996,66.87766239689518,66.082182,95.47915040000002,106.14273499999999,136.08805016,270.952344,11383022700,2733675,0
"large","npgsqlrest-file-jit-v3.21.0",50,"","",500,"60s",22623,322.54240000847824,137.68697987220978,138.094069,188.5465352,211.203195,263.19988839999996,387.68639,11586867156,2782629,0
"params","npgsqlrest-file-jit-v3.21.0",100,"","","","60s",958186,13685.554047686226,6.395196749134311,5.192247,13.3088225,15.61038825,24.78294500000001,90.828079,206009990,362194308,0
"params","npgsqlrest-file-jit-v3.21.0",200,"","","","60s",882352,12602.611295882398,13.000219807644505,11.5248345,23.135835,29.7737585,44.23383808999999,418.639027,189705680,333529056,0
"params","npgsqlrest-file-jit-v3.21.0",50,"","","","60s",992372,14169.499304041914,3.1975528580754906,2.6345850000000004,6.273857899999999,7.654069999999999,12.8514549,219.459795,213359980,375116616,0
"minimal","npgsqlrest-file-jit-v3.21.0",100,"","","","30s",622338,15556.145775463687,5.446873103246258,4.2964775,11.661928000000003,13.920405000000004,22.61278604,149.540964,126264934,64723152,0
"minimal","npgsqlrest-file-jit-v3.21.0",200,"","","","30s",567246,14169.75184205367,11.210251671024485,9.633028,20.976011,26.65600375,41.51841105000001,110.478353,115088341,58993584,0
"minimal","npgsqlrest-file-jit-v3.21.0",500,"","","","30s",511811,12786.821295508798,32.759989287176,30.398874,57.507401,75.4043235,93.0266831,171.524805,103840526,53228344,0
"nested","npgsqlrest-file-jit-v3.21.0",100,100,1,"","60s",110367,1575.4122388161893,55.45184884904017,55.834572,86.31825500000001,98.935729,141.79215885999994,399.397925,392465052,13795875,0
"nested","npgsqlrest-file-jit-v3.21.0",50,100,1,"","60s",114550,1635.723722373653,26.369727242077474,25.7123885,42.30278390000001,48.81006304999995,69.49952640999992,197.44063,407339800,14318750,0
"nested","npgsqlrest-file-jit-v3.21.0",100,100,2,"","60s",91119,1300.4351184989762,65.61678373537995,63.622644,109.15575999999999,139.4698459999999,200.29055061999992,482.695722,387802464,11389875,0
"nested","npgsqlrest-file-jit-v3.21.0",50,100,2,"","60s",93270,1331.8188493102584,31.776251701201122,30.283164499999998,52.78032310000002,64.7613245,93.54219988999996,195.465027,396957120,11658750,0
"nested","npgsqlrest-file-jit-v3.21.0",100,100,3,"","60s",76614,1091.3713842780905,78.21586777816029,76.068249,134.46184999999997,171.73815514999998,244.6475962999997,636.377374,379698984,9576750,0
"nested","npgsqlrest-file-jit-v3.21.0",50,100,3,"","60s",79483,1134.6764268211134,36.26957516855171,32.689065,65.15469300000004,84.12380989999997,123.81032483999888,299.964666,393917748,9935375,0
"post","npgsqlrest-file-jit-v3.21.0",100,100,"","","60s",37538,534.8286815001981,152.67676504659352,146.6409955,283.5684667000001,349.6485151500001,486.33524726999985,916.789638,430284582,9009120,0
"post","npgsqlrest-file-jit-v3.21.0",200,100,"","","60s",36767,522.4621278660389,288.1569398357772,282.037158,486.59624420000006,587.3273172999998,832.9279092599983,1745.715841,421448411,8824080,0
"post","npgsqlrest-file-jit-v3.21.0",50,100,"","","60s",38029,542.4045284958688,75.29056648305286,71.628102,133.34873520000005,166.11675179999997,228.06534800000003,572.867631,435909223,9126960,0
"post","npgsqlrest-file-jit-v3.21.0",100,10,"","","60s",265852,3796.6952324000504,23.79873687096588,22.3604735,39.5942319,44.775506449999995,55.52277989999994,127.038863,335771076,63538628,0
"post","npgsqlrest-file-jit-v3.21.0",200,10,"","","60s",255697,3649.6000621889325,48.486606890146014,47.900169,76.29396,83.19086899999999,101.70865980000002,209.083151,322945311,61111583,0
"post","npgsqlrest-file-jit-v3.21.0",50,10,"","","60s",283556,4050.200283661698,10.978007515478254,9.4406775,22.515668,26.70857225,33.672308550000004,92.294534,358131228,67769884,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",1,100,"","","60s",6468,92.39733686059883,4.0203622929808285,4.35179,5.0880297,5.880933849999998,7.505235599999999,18.04395,458529456,3531528,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",100,100,"","","60s",11693,165.78109602971938,447.949476085095,415.232596,806.2035078000001,968.5619696,1348.5183994,2337.92133,828940156,6384378,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",200,100,"","","60s",11899,167.39755623823726,854.507677490296,829.627331,1518.0565544000006,1852.8099158000002,2540.131662420002,4565.011427,843543908,6496854,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",50,100,"","","60s",11863,168.70401202386014,203.78649258189216,183.181942,394.61525440000014,472.2864571999999,668.7853376199997,1200.021397,840991796,6477198,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",1,10,"","","60s",23227,331.8123181525622,1.8212264868041383,1.508045,2.7346656,2.987667,4.088715600000004,47.745528,166444682,12658715,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",100,10,"","","60s",100480,1433.6897702121041,62.21559953220568,63.543978,90.37444800000002,102.07025299999995,138.26537489999998,1224.77905,719967290,54761600,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",200,10,"","","60s",98949,1410.8220231550004,118.1042590488315,122.256426,181.4147382,200.27837399999999,272.03811188000003,491.654123,709002714,53927205,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",50,10,"","","60s",103189,1473.3336179841278,29.651389438786847,29.344315,45.8936574,52.13946259999996,68.55093907999998,223.396566,739367834,56238005,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",1,1,"","","60s",42566,608.0691931326039,1.3066386281304319,1.187791,2.0446679999999997,2.1694780000000002,3.020275999999999,10.339206,36606760,23155904,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",100,1,"","","60s",183163,2614.8900250651345,35.299168558491175,32.329479,71.8549662,84.96546409999996,112.28777322,555.0534,157520180,99640672,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",200,1,"","","60s",183801,2622.7871072199687,70.56497315274117,70.574845,110.268363,122.93975,150.215711,248.339733,158068860,99987744,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",50,1,"","","60s",189016,2699.6438099903517,16.998637299768355,15.744249,32.647574500000005,39.160436250000004,52.57245350000003,93.534368,162553760,102824704,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",1,500,"","","60s",1513,21.60644449451247,13.033855113681405,13.528701,15.148924999999998,16.40066799999998,22.679280719999998,29.756571,541510265,826098,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",100,500,"","","60s",2525,34.99041596182564,844.2337270166339,765.146959,1489.7639513999995,1656.9041951999998,2012.9760016399991,2601.142965,903710125,1378650,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",200,500,"","","60s",2517,34.402023078844515,1767.2350864243158,1579.979637,3220.7373902,3564.034716199998,4650.306668080023,7350.966517,900846885,1374282,0
"perf-test","npgsqlrest-routine-aot-v3.21.0",50,500,"","","60s",2497,35.187470618082436,405.63309869803743,364.805579,703.8652784000001,814.3471791999998,1086.8513260399998,1462.831383,893688785,1363362,0
"large","npgsqlrest-routine-aot-v3.21.0",25,"","",100,"60s",95166,1359.2286048131232,15.749051213300985,14.786222500000001,25.707964500000003,29.94063975,41.14255200000008,115.473942,9761366952,11990916,0
"large","npgsqlrest-routine-aot-v3.21.0",50,"","",100,"60s",95106,1358.0141506662892,32.446184326625,31.432208000000003,48.799617999999995,57.89183075,81.72212549999996,361.673119,9755212632,11983356,0
"large","npgsqlrest-routine-aot-v3.21.0",25,"","",500,"60s",21752,310.2855750576521,68.43637750101124,67.170488,101.48227700000001,112.9204505,145.42098919000014,274.425701,11140765344,2740752,0
"large","npgsqlrest-routine-aot-v3.21.0",50,"","",500,"60s",22194,316.298388885473,140.34785462958467,140.1385115,197.18870500000003,216.17744549999998,262.7167534299999,610.459059,11367145368,2796444,0
"params","npgsqlrest-routine-aot-v3.21.0",100,"","","","60s",910863,13008.105755260483,7.016330207722715,6.196068,11.881886,15.686877999999993,25.5489112,98.570531,195835545,347038803,0
"params","npgsqlrest-routine-aot-v3.21.0",200,"","","","60s",857961,12254.346186828867,13.57589790706992,11.618849,24.138125,31.3613,44.829991000000014,374.49194,184461615,326883141,0
"params","npgsqlrest-routine-aot-v3.21.0",50,"","","","60s",800831,11435.43117177541,3.982425081319335,3.689686,6.226927,8.1641105,13.723154299999992,112.870876,172178665,305116611,0
"minimal","npgsqlrest-routine-aot-v3.21.0",100,"","","","30s",622031,15548.643143030882,5.453818793013337,4.342613,11.524104,13.8768485,22.546158699999946,65.598795,126202329,66557317,0
"minimal","npgsqlrest-routine-aot-v3.21.0",200,"","","","30s",563387,14079.566977099357,11.335999947440934,9.778057,21.162852,26.907258,41.743413200000006,97.864125,114304585,60282409,0
"minimal","npgsqlrest-routine-aot-v3.21.0",500,"","","","30s",511588,12782.798692896273,32.849950902051624,30.4705345,58.15963599999999,75.3653045,91.83601317000002,145.090886,103795655,54739916,0
"nested","npgsqlrest-routine-aot-v3.21.0",100,100,1,"","60s",110966,1583.8231354694042,55.53598691939957,55.580211500000004,86.522091,100.3294895,144.00874800000008,302.246017,394595096,14203648,0
"nested","npgsqlrest-routine-aot-v3.21.0",50,100,1,"","60s",114865,1640.2883678159205,26.40845226657397,25.682174,42.3712522,48.769457199999984,67.98559276,169.557683,408459940,14702720,0
"nested","npgsqlrest-routine-aot-v3.21.0",100,100,2,"","60s",90819,1296.2646669506014,66.49220229770224,64.829103,109.64239879999998,138.88595489999958,197.62357439999997,467.589105,386525664,11624832,0
"nested","npgsqlrest-routine-aot-v3.21.0",50,100,2,"","60s",93326,1332.5857910194234,31.589025158627088,29.802583,52.350069,65.11810525,98.61809274999999,247.216249,397195456,11945728,0
"nested","npgsqlrest-routine-aot-v3.21.0",100,100,3,"","60s",76522,1091.9177945849042,76.84809156332899,74.456475,131.71981000000005,168.5336395499999,242.47534410999992,549.137464,379243032,9794816,0
"nested","npgsqlrest-routine-aot-v3.21.0",50,100,3,"","60s",79277,1131.921818466377,36.54333771484765,33.174965,64.077759,82.54239779999996,124.66106600000023,284.687889,392896812,10147456,0
"post","npgsqlrest-routine-aot-v3.21.0",100,100,"","","60s",36865,524.7435278386716,156.6114981884442,146.859289,297.0103008,367.74535399999985,530.8771350000001,1194.113402,422572231,8958195,0
"post","npgsqlrest-routine-aot-v3.21.0",200,100,"","","60s",36697,521.5726402899107,286.8410475422809,282.620907,488.9318026000001,580.5110079999998,824.3717976800007,1575.504764,420645565,8917371,0
"post","npgsqlrest-routine-aot-v3.21.0",50,100,"","","60s",38114,543.8186952906825,74.75225099197166,71.36232050000001,130.9227147,163.81650384999998,226.29928400000028,486.368658,436884164,9261702,0
"post","npgsqlrest-routine-aot-v3.21.0",100,10,"","","60s",268261,3830.6665113710405,23.569623191798193,22.208496,39.167761,44.286054,54.80769540000001,116.958145,338813643,64919162,0
"post","npgsqlrest-routine-aot-v3.21.0",200,10,"","","60s",253056,3611.8582698066175,47.353161125711466,46.7781585,76.582797,83.53008425,102.87912705000001,293.191791,319609728,61239552,0
"post","npgsqlrest-routine-aot-v3.21.0",50,10,"","","60s",282919,4041.0445112333186,10.999947959861391,9.404668,22.673603200000013,26.890710999999996,33.97474202000003,93.012617,357326697,68466398,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",1,100,"","","60s",6365,90.91871432159644,4.186773729772186,4.392225,5.092967000000002,6.032836999999997,7.959635239999991,28.017946,451227580,3468925,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",100,100,"","","60s",11861,167.00416928223385,448.136169902536,423.576615,802.586558,959.602991,1321.473287999999,2651.864283,840850012,6463700,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",200,100,"","","60s",11839,166.51135682843594,747.9978032474036,672.717496,1361.4188752,1693.4868098000002,2434.373653420004,4734.705191,839290388,6452255,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",50,100,"","","60s",11819,168.11592600188897,205.60087690980725,180.195982,400.3727638000001,497.0763379000001,715.6887090199982,1461.17437,837872548,6441355,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",1,10,"","","60s",21962,313.73906572726145,1.8150430043711838,1.4899995000000001,2.786769,3.0407825,4.2421478,26.774967,157379692,11947328,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",100,10,"","","60s",100792,1438.58947412376,61.85665840088514,63.067468500000004,89.90993500000002,101.24515,136.75321439999996,1229.926732,722145587,54830848,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",200,10,"","","60s",99705,1421.8514695052652,117.4870776592343,122.041026,179.9540136,197.29333299999996,255.6198107999999,586.256902,714332190,54239520,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",50,10,"","","60s",103679,1480.592037341507,29.54630890179299,29.250948,45.720155999999996,51.807646999999996,68.45563538000002,340.060138,742780969,56401376,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",1,1,"","","60s",41650,594.9788653392391,1.3319330013925503,1.1984810000000001,2.1045850999999995,2.2617005,3.092756110000001,12.987098,35819000,22615950,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",100,1,"","","60s",183371,2618.3420899189164,35.25909087204654,32.203629,70.738029,83.973942,110.87285099999997,526.31321,157699060,99570453,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",200,1,"","","60s",183587,2619.9582827142435,70.6417161701479,70.913794,110.53615199999999,121.79085799999993,150.19918954,262.193878,157884820,99687741,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",50,1,"","","60s",187767,2681.6932030273415,17.108814929076935,15.884039,33.510079399999995,39.81225229999996,53.73154459999999,112.745637,161479620,101957481,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",1,500,"","","60s",1514,21.625064629931877,13.067333573976194,13.498876,15.290021300000001,16.9878525,22.949680529999995,31.015527,541868170,825130,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",100,500,"","","60s",2406,33.369293477839584,847.8990983898599,775.2902575,1485.4075935,1665.5641455,2026.7678224499991,2770.324606,861119430,1311270,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",200,500,"","","60s",2543,34.76059080006441,1758.530246247346,1606.867606,3088.049624,3432.0929147000006,4265.81190882,7646.176412,910152415,1385935,0
"perf-test","npgsqlrest-routine-aot-v3.4.7",50,500,"","","60s",2497,35.11821520485908,404.0277308886662,359.105556,713.9121626000001,807.7874057999996,1058.1587139199992,1416.960738,893688785,1360865,0
"large","npgsqlrest-routine-aot-v3.4.7",25,"","",100,"60s",95148,1358.9341567836686,15.774842324988322,14.713783,25.7476087,30.161140999999983,42.06920246999999,117.543915,9759520656,11893500,0
"large","npgsqlrest-routine-aot-v3.4.7",50,"","",100,"60s",95527,1363.992151769783,32.37718918367547,31.021424,49.794420000000024,60.0872027,87.45666106000006,246.35799,9798395444,11940875,0
"large","npgsqlrest-routine-aot-v3.4.7",25,"","",500,"60s",21725,310.036701846216,68.59637779180635,66.727719,98.49153500000003,108.702724,144.46845723999982,330.06169,11126936700,2715625,0
"large","npgsqlrest-routine-aot-v3.4.7",50,"","",500,"60s",22072,314.6699118298287,141.21724501517815,141.570234,199.3989579,219.34918850000003,266.60596951000014,454.728946,11304660384,2759000,0
"params","npgsqlrest-routine-aot-v3.4.7",100,"","","","60s",913662,13051.32542333067,6.986554299966493,6.1044985,12.041482100000001,15.6851335,25.70773229,93.683259,196437330,347191560,0
"params","npgsqlrest-routine-aot-v3.4.7",200,"","","","60s",871315,12445.300378290674,13.7573136431038,11.859268,24.055697,31.680027699999993,45.416387799999995,596.371502,187332725,331099700,0
"params","npgsqlrest-routine-aot-v3.4.7",50,"","","","60s",797351,11389.10896333885,4.000003190586037,3.669007,6.400106,8.289508999999999,14.008128,116.319424,171430465,302993380,0
"minimal","npgsqlrest-routine-aot-v3.4.7",100,"","","","30s",613369,15327.306830386682,5.5453915787982835,4.409052,11.7421722,14.088204999999993,22.986192599999995,77.063798,124446100,65017114,0
"minimal","npgsqlrest-routine-aot-v3.4.7",200,"","","","30s",562247,14045.44641665462,11.367302527549338,9.784638,21.26334,27.297519299999987,41.934603400000086,95.861922,114073386,59598182,0
"minimal","npgsqlrest-routine-aot-v3.4.7",500,"","","","30s",507951,12691.533982037827,32.87097678710165,30.633589,57.594963,75.2539985,91.777416,182.100496,103057216,53842806,0
"nested","npgsqlrest-routine-aot-v3.4.7",100,100,1,"","60s",111440,1590.1669566215917,55.23153311502124,55.4516525,86.27370600000005,100.30389899999989,142.37273650999998,401.333713,396280640,14152880,0
"nested","npgsqlrest-routine-aot-v3.4.7",50,100,1,"","60s",115297,1646.32681051581,26.2472671552081,25.625424,41.935429600000006,48.155893,68.16018696,202.370114,409996132,14642719,0
"nested","npgsqlrest-routine-aot-v3.4.7",100,100,2,"","60s",91225,1301.8634358912152,66.03729805120315,65.027432,107.64673720000005,135.28527800000003,191.39425963999977,519.821609,388253600,11585575,0
"nested","npgsqlrest-routine-aot-v3.4.7",50,100,2,"","60s",93834,1339.4815840098663,31.47088379692884,29.872867,52.05203699999999,64.26494884999987,96.57746909999999,228.724942,399357504,11916918,0
"nested","npgsqlrest-routine-aot-v3.4.7",100,100,3,"","60s",76805,1095.8864529835548,77.6522272247498,76.135773,133.36036040000005,165.267944,231.84021996000055,487.949152,380645580,9754235,0
"nested","npgsqlrest-routine-aot-v3.4.7",50,100,3,"","60s",79368,1133.038850908476,36.43317090352525,33.048541,65.25680900000002,82.86811834999996,124.78419980000004,270.961947,393347808,10079736,0
"post","npgsqlrest-routine-aot-v3.4.7",100,100,"","","60s",37394,532.9193923857043,153.65191648914234,146.5103805,287.7873227000001,358.33287499999994,520.53995256,999.505406,428633890,9049348,0
"post","npgsqlrest-routine-aot-v3.4.7",200,100,"","","60s",36185,514.2260610661338,300.1940196255376,299.89643,497.5999790000001,600.0543059999995,837.5422087999996,1626.304047,414776345,8756770,0
"post","npgsqlrest-routine-aot-v3.4.7",50,100,"","","60s",38298,546.4379645196665,74.73025222716599,71.743569,129.90319630000005,161.91716480000005,225.5182179,531.353267,438992900,9268116,0
"post","npgsqlrest-routine-aot-v3.4.7",100,10,"","","60s",268041,3827.0514070503896,23.608944664215425,22.203481,39.189458,44.263671,54.88837599999992,127.843539,338535783,64597881,0
"post","npgsqlrest-routine-aot-v3.4.7",200,10,"","","60s",256156,3654.9295281280683,48.1114915168772,47.3430015,75.90247450000001,82.8314865,102.77287305000003,444.593541,323525028,61733596,0
"post","npgsqlrest-routine-aot-v3.4.7",50,10,"","","60s",285435,4076.8096706397273,10.90893277014748,9.357297,22.484932,26.564229299999994,33.4515832,78.122539,360504405,68789835,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",1,100,"","","60s",6867,98.08414628531494,3.5193852070773204,3.514419,4.69663,5.325637999999998,7.295750540000001,14.396202,486815364,3749382,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",100,100,"","","60s",11703,165.86451839586454,446.3954954028887,419.25589,803.1144768,961.5921731,1298.7786680799995,2573.213386,829649076,6389838,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",200,100,"","","60s",11948,165.76225992404045,838.194727855038,793.7434905,1443.6301657000001,1729.627873999999,2400.8134043300015,4593.286485,847017616,6523608,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",50,100,"","","60s",11763,167.40052792516605,205.74457514647574,182.477165,400.64952820000013,495.72401759999997,714.3360202599999,1165.339984,833902596,6422598,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",1,10,"","","60s",23835,340.4899803624347,1.7373839224669578,1.416374,2.7108570000000003,2.9644483,4.0728576,30.948822,170801610,12990075,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",100,10,"","","60s",100730,1437.805801922658,61.81600901438409,63.149148499999995,90.44465100000001,101.82027944999996,137.58838220999985,1052.128779,721774030,54897850,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",200,10,"","","60s",99225,1414.0278059788604,119.02700553011927,124.473848,181.020881,198.716087,258.3081495999995,512.050944,710984700,54077625,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",50,10,"","","60s",102420,1462.3243674547473,29.916049771763113,29.609259,46.21197400000002,52.56137759999995,69.16872418999998,205.288635,733872975,55818900,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",1,1,"","","60s",46904,670.0357422314099,1.1847048426147044,1.0806015,1.8265620000000002,2.0726406500000003,2.878677300000001,7.932774,40337440,25515776,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",100,1,"","","60s",183309,2617.4582318223434,35.26651583897635,31.980359,71.56531700000001,83.82873300000001,110.77100932000002,542.429338,157645740,99720096,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",200,1,"","","60s",181703,2593.115741744418,71.36747950391637,70.447555,111.20453900000001,124.3803861,151.17068460000002,272.188913,156264580,98846432,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",50,1,"","","60s",189090,2700.607692735376,16.990075021291652,15.873198,33.00797490000001,38.938515499999994,51.12089030999996,103.414696,162617400,102864960,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",1,500,"","","60s",1509,21.55312503195583,13.133819483101382,13.416951,14.851907200000001,17.047357799999975,22.931926280000035,36.899726,540078645,823914,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",100,500,"","","60s",2493,34.75106855964532,847.4429403497793,766.974358,1481.5349706000002,1698.2213466,2200.0243037599994,3196.255549,892257165,1361178,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",200,500,"","","60s",2588,34.724292519982896,1748.5820968508478,1585.043675,3031.4483866000005,3413.0665110000004,4238.139496960001,5849.868526,926258140,1413048,0
"perf-test","npgsqlrest-routine-jit-v3.21.0",50,500,"","","60s",2472,34.87459927071895,408.4384330473296,365.922691,721.2803023000001,823.8332248999995,1095.92901325,1403.870179,884741160,1349712,0
"large","npgsqlrest-routine-jit-v3.21.0",25,"","",100,"60s",95492,1363.846907999421,15.651514743601702,14.471878,26.36684500000001,31.134863499999998,43.119314389999964,144.766759,9794805424,12031992,0
"large","npgsqlrest-routine-jit-v3.21.0",50,"","",100,"60s",95662,1365.3109679610923,32.33612632708897,30.305166999999997,54.445400000000014,66.94882355,87.9460996,235.014632,9812242664,12053412,0
"large","npgsqlrest-routine-jit-v3.21.0",25,"","",500,"60s",21862,311.9641926340995,67.99903918941527,66.8704695,97.050107,106.95909305,135.82406898999997,252.309891,11197104264,2754612,0
"large","npgsqlrest-routine-jit-v3.21.0",50,"","",500,"60s",22167,315.98935471535475,140.58410549623267,140.380471,199.770615,219.36995330000002,268.45193892000003,421.953189,11353316724,2793042,0
"params","npgsqlrest-routine-jit-v3.21.0",100,"","","","60s",919400,13133.194962669244,6.932706681372935,6.0734935,11.838634999999998,15.601859449999981,25.792626900000005,97.278895,197671000,350291400,0
"params","npgsqlrest-routine-jit-v3.21.0",200,"","","","60s",872172,12455.857059260954,13.576520083046915,11.607654,24.160504,31.445826049999983,44.917520100000026,147.468286,187516980,332297532,0
"params","npgsqlrest-routine-jit-v3.21.0",50,"","","","60s",809497,11563.37773956826,3.9368076410708324,3.636077,6.2038660000000005,8.173312799999998,13.831695960000024,230.797855,174041855,308418357,0
"minimal","npgsqlrest-routine-jit-v3.21.0",100,"","","","30s",611338,15280.455800416079,5.57343087790225,4.4086625,11.826235,14.203441850000003,23.031092230000002,69.002471,124033477,65413166,0
"minimal","npgsqlrest-routine-jit-v3.21.0",200,"","","","30s",558957,13964.930265572184,11.546585669876325,10.026387,21.613606000000008,27.295811199999942,40.87360759999997,121.150507,113405672,59808399,0
"minimal","npgsqlrest-routine-jit-v3.21.0",500,"","","","30s",514829,12855.605464562903,32.62488651158197,30.352589,57.445033,74.38646599999998,91.46950987999995,161.063909,104453009,55086703,0
"nested","npgsqlrest-routine-jit-v3.21.0",100,100,1,"","60s",110615,1578.8399885287,55.247266570157336,55.531306,86.231016,99.84513739999996,143.07261206,323.917652,393346940,14158720,0
"nested","npgsqlrest-routine-jit-v3.21.0",50,100,1,"","60s",114624,1636.7621209489243,26.399653870480936,25.7006235,42.3584316,48.88633599999999,69.93281200000013,165.295967,407602944,14671872,0
"nested","npgsqlrest-routine-jit-v3.21.0",100,100,2,"","60s",90942,1297.8683206080823,66.03338458797937,64.54159100000001,109.74827100000002,137.9856145,193.1648275999999,440.815175,387049152,11640576,0
"nested","npgsqlrest-routine-jit-v3.21.0",50,100,2,"","60s",93399,1333.6457179137576,31.657975648614933,30.195366,52.015012999999996,63.362536999999996,94.08355364000008,222.194996,397506144,11955072,0
"nested","npgsqlrest-routine-jit-v3.21.0",100,100,3,"","60s",76579,1092.3096654405406,77.59902282253668,76.183449,132.597224,166.8861909,239.10069520000002,503.642146,379525524,9802112,0
"nested","npgsqlrest-routine-jit-v3.21.0",50,100,3,"","60s",79680,1137.6898920306612,36.3347486577428,32.773981,64.49862900000001,83.18653700000002,126.16071518000082,330.52131,394894080,10199040,0
