timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1784015192,0.00,39.47,31334.40,0.13
1784015195,0.00,39.47,31334.40,0.13
1784015198,0.00,39.47,31334.40,0.13
1784015202,0.00,39.47,31334.40,0.13
1784015205,0.00,39.47,31334.40,0.13
1784015208,0.00,39.47,31334.40,0.13
1784015211,0.00,39.47,31334.40,0.13
1784015214,0.00,39.47,31334.40,0.13
1784015217,0.00,39.47,31334.40,0.13
1784015220,0.00,39.47,31334.40,0.13
1784015223,0.00,39.47,31334.40,0.13
1784015226,0.00,39.47,31334.40,0.13
1784015229,0.00,39.47,31334.40,0.13
1784015232,0.00,39.47,31334.40,0.13
1784015235,0.00,39.47,31334.40,0.13
1784015239,0.00,39.47,31334.40,0.13
1784015242,0.00,39.47,31334.40,0.13
1784015245,0.00,39.47,31334.40,0.13
1784015248,0.00,39.47,31334.40,0.13
1784015251,0.00,39.47,31334.40,0.13
1784015254,0.00,39.47,31334.40,0.13
1784015257,0.00,39.47,31334.40,0.13
1784015260,0.00,39.47,31334.40,0.13
1784015263,0.00,39.47,31334.40,0.13
1784015266,0.00,39.47,31334.40,0.13
1784015269,0.00,39.47,31334.40,0.13
1784015272,0.00,39.47,31334.40,0.13
1784015276,0.00,39.47,31334.40,0.13
1784015279,0.00,39.47,31334.40,0.13
1784015282,0.00,39.47,31334.40,0.13
1784015285,0.00,39.47,31334.40,0.13
1784015288,0.00,39.47,31334.40,0.13
1784015291,0.00,39.47,31334.40,0.13
1784015294,0.00,39.47,31334.40,0.13
1784015297,0.00,39.47,31334.40,0.13
1784015300,0.00,39.47,31334.40,0.13
1784015303,0.00,39.47,31334.40,0.13
1784015306,0.00,39.47,31334.40,0.13
1784015310,0.00,39.47,31334.40,0.13
1784015313,0.00,39.47,31334.40,0.13
1784015316,0.00,39.47,31334.40,0.13
1784015319,0.00,39.47,31334.40,0.13
1784015322,0.00,39.47,31334.40,0.13
1784015325,0.00,39.47,31334.40,0.13
1784015328,0.00,39.47,31334.40,0.13
1784015331,0.00,39.47,31334.40,0.13
1784015334,0.00,39.47,31334.40,0.13
1784015337,0.00,39.47,31334.40,0.13
1784015340,0.00,39.47,31334.40,0.13
1784015343,0.00,39.47,31334.40,0.13
1784015346,0.00,39.47,31334.40,0.13
1784015349,0.00,39.47,31334.40,0.13
1784015353,0.00,39.47,31334.40,0.13
1784015356,0.00,39.47,31334.40,0.13
1784015359,0.00,39.47,31334.40,0.13
1784015362,0.00,39.47,31334.40,0.13
1784015365,0.00,39.47,31334.40,0.13
1784015368,0.00,39.47,31334.40,0.13
1784015371,0.00,39.47,31334.40,0.13
1784015374,0.00,39.47,31334.40,0.13
1784015377,0.00,39.47,31334.40,0.13
1784015380,0.00,39.47,31334.40,0.13
1784015383,0.00,39.47,31334.40,0.13
1784015386,0.00,39.47,31334.40,0.13
1784015389,0.00,39.47,31334.40,0.13
1784015393,0.00,39.47,31334.40,0.13
1784015396,0.00,39.47,31334.40,0.13
1784015399,0.00,39.47,31334.40,0.13
1784015402,0.00,39.47,31334.40,0.13
1784015405,0.00,39.47,31334.40,0.13
1784015408,0.00,39.47,31334.40,0.13
1784015411,0.00,39.47,31334.40,0.13
